set_num,set_name,year,theme_id,num_parts,total_part_count,unique_part_count,minifig_count,spare_part_ratio,h_cat,h_col,n_distinct_colors,n_distinct_categories,prop_technic,prop_printed,prop_transparent,rare_part_ratio,minifig_to_part_ratio,has_minifigs,year_window,window_index
10152-1,Maersk Sealand Container Ship 2004 Edition,2004,673,988,988.0,101.0,0.0,0.009027081243731194,2.4417830669374734,1.9096444414866027,15.0,26.0,0.013157894736842105,0.006072874493927126,0.029352226720647773,0.011133603238866396,0.0,0.0,2004,21
10155-1,Maersk Line Container Ship 2010 Edition,2010,673,990,990.0,100.0,0.0,0.009009009009009009,2.448602197346788,1.9136681473971615,15.0,26.0,0.013131313131313131,0.006060606060606061,0.031313131313131314,0.012121212121212121,0.0,0.0,2010,27
10156-1,LEGO Truck,2004,50,105,101.0,43.0,1.0,0.028846153846153848,2.57668861988047,1.6061142278529534,10.0,19.0,0.019801980198019802,0.009900990099009901,0.04950495049504951,0.06930693069306931,0.009900990099009901,1.0,2004,21
10157-1,High Speed Train Locomotive,2004,105,143,135.0,57.0,2.0,0.007352941176470588,2.3611650616626454,2.059701467188738,13.0,17.0,0.0,0.044444444444444446,0.1259259259259259,0.037037037037037035,0.014814814814814815,1.0,2004,21
10158-1,High Speed Train Car,2004,105,161,152.0,42.0,2.0,0.006535947712418301,2.301828481629009,1.8647253813253297,10.0,14.0,0.0,0.013157894736842105,0.13815789473684212,0.03289473684210526,0.013157894736842105,1.0,2004,21
10159-1,City Airport,2004,53,914,865.0,175.0,12.0,0.017045454545454544,2.7528903194809384,2.0845809890094733,15.0,27.0,0.0,0.013872832369942197,0.10173410404624278,0.018497109826589597,0.013872832369942197,1.0,2004,21
10160-1,Black Ridge Roof Tiles,2004,254,48,48.0,5.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,21
1016-1,Letter Bricks for Wall Board,1985,516,150,150.0,49.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1985,6
10161-1,Black Roof Tiles,2004,254,76,76.0,4.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,21
10162-1,Red Ridge Tiles,2004,254,48,48.0,5.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,21
10163-1,Red Roof Tiles,2004,254,76,76.0,4.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,21
10165-1,Elf Boy,2004,227,27,27.0,13.0,0.0,0.06896551724137931,1.4144759295440283,1.7152653797351833,6.0,5.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,2004,21
10166-1,Elf Girl,2004,227,31,31.0,14.0,0.0,0.08823529411764706,1.5399036277135751,1.7671842859952287,7.0,6.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,2004,21
10167-1,Brickmaster Welcome Kit,2004,301,182,182.0,61.0,0.0,0.042105263157894736,2.273802463721076,2.520455710665077,20.0,16.0,0.0,0.0,0.06043956043956044,0.005494505494505495,0.0,0.0,2004,21
10168-1,Mrs. Bunny,2005,229,64,64.0,20.0,0.0,0.058823529411764705,1.716678728338006,1.77447949618664,7.0,7.0,0.0,0.03125,0.0,0.0,0.0,0.0,2005,22
10169-1,Chicken & Chicks,2005,229,61,61.0,19.0,0.0,0.046875,1.4290326133603883,1.5772763601828819,6.0,5.0,0.0,0.09836065573770492,0.0,0.0,0.0,0.0,2005,22
10170-1,TTX Intermodal Double-Stack Car,2005,236,366,366.0,48.0,0.0,0.0,2.0587818379470098,1.7810665404084225,8.0,15.0,0.00546448087431694,0.00273224043715847,0.0,0.00273224043715847,0.0,0.0,2005,22
1017-1,Letter Bricks for Wall Board,1976,516,150,150.0,49.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1974-1976,2
10173-1,Holiday Train,2006,673,969,940.0,118.0,7.0,0.018789144050104383,2.5957539325650716,1.896516808561973,17.0,23.0,0.002127659574468085,0.01276595744680851,0.05638297872340425,0.007446808510638298,0.007446808510638298,1.0,2006,23
10174-1,Imperial AT-ST,2006,171,1069,1069.0,154.0,0.0,0.012014787430683918,2.789279036866227,1.2822614495814089,7.0,28.0,0.25257249766136575,0.0009354536950420954,0.0,0.002806361085126286,0.0,0.0,2006,23
10175-1,Vader's TIE Advanced,2006,171,1212,1212.0,130.0,0.0,0.0,2.5604813688701475,1.1158430773326324,7.0,29.0,0.15841584158415842,0.004125412541254125,0.010726072607260726,0.006600660066006601,0.0,0.0,2006,23
10176-1,Royal King's Castle,2006,198,877,817.0,149.0,12.0,0.00849514563106796,2.629803422195633,1.8505072865802579,20.0,34.0,0.03549571603427173,0.02447980416156671,0.02447980416156671,0.02937576499388005,0.014687882496940025,1.0,2006,23
10177-1,Boeing 787 Dreamliner,2006,673,1197,1197.0,106.0,0.0,0.009925558312655087,2.0434122435828312,1.5421963615970176,12.0,23.0,0.07769423558897243,0.000835421888053467,0.05179615705931495,0.000835421888053467,0.0,0.0,2006,23
10178-1,Motorized Walking AT-AT,2007,171,1137,1121.0,149.0,4.0,0.009717314487632508,2.686692988396944,1.3754695198544589,9.0,29.0,0.5504014272970562,0.008028545941123996,0.0008920606601248885,0.008028545941123996,0.003568242640499554,1.0,2007,24
10179-1,Millennium Falcon,2007,171,5198,5179.0,231.0,5.0,0.0040384615384615385,2.745734676600506,1.263418946560206,14.0,33.0,0.17570959644719059,0.0011585248117397182,0.010812898242904035,0.0015446997489862908,0.0009654373431164317,1.0,2007,24
10181-1,Eiffel Tower 1:300,2007,673,3428,3428.0,73.0,0.0,0.004356665698518733,1.8830450678444248,0.7841053098810059,13.0,19.0,0.022753792298716453,0.0,0.023920653442240373,0.0032088681446907816,0.0,0.0,2007,24
10182-1,Cafe Corner,2007,155,2058,2046.0,116.0,3.0,0.014925373134328358,2.1866263362865457,2.21373421971336,18.0,27.0,0.004887585532746823,0.0,0.023949169110459433,0.0,0.001466275659824047,1.0,2007,24
10183-1,Hobby Train,2007,397,1080,1080.0,119.0,0.0,0.012797074954296161,2.637506130259777,1.6336862797143845,11.0,24.0,0.014814814814814815,0.003703703703703704,0.07222222222222222,0.007407407407407408,0.0,0.0,2007,24
10184-1,Town Plan,2008,104,2011,1979.0,190.0,8.0,0.03321934538348803,2.49529494591766,2.4724304465054106,26.0,30.0,0.0,0.003031834259727135,0.040929762506316324,0.005053057099545225,0.00404244567963618,1.0,2008,25
10185-1,Green Grocer,2008,155,2358,2341.0,165.0,4.0,0.0237698081734779,2.4324516695401135,2.111159522049119,25.0,32.0,0.012815036309269542,0.004271678769756515,0.012387868432293891,0.0017086715079026058,0.0017086715079026058,1.0,2008,25
10186-1,General Grievous,2008,171,1085,1085.0,139.0,0.0,0.02252252252252252,2.8663385001029207,1.5807596065622367,10.0,32.0,0.2847926267281106,0.0009216589861751152,0.06728110599078341,0.0064516129032258064,0.0,0.0,2008,25
10187-1,Volkswagen Beetle,2008,673,1626,1626.0,114.0,0.0,0.0097442143727162,1.8474550020044078,1.671554860788065,16.0,28.0,0.05781057810578106,0.0006150061500615006,0.006150061500615006,0.004305043050430504,0.0,0.0,2008,25
10188-1,Death Star,2008,171,3807,3695.0,271.0,24.0,0.020673204346673735,2.4823526788307193,1.6732935898249695,22.0,40.0,0.0844384303112314,0.007848443843031122,0.04384303112313938,0.0016238159675236806,0.006495263870094722,1.0,2008,25
10189-1,Taj Mahal,2008,673,5922,5922.0,120.0,0.0,0.006709158000670915,2.2759932256069817,1.4387505810158923,12.0,23.0,0.02752448497129348,0.0,0.06822019587977035,0.0,0.0,0.0,2008,25
10190-1,Market Street,2007,155,1250,1238.0,114.0,3.0,0.021343873517786563,2.1522724003957814,2.04826707493558,17.0,31.0,0.011308562197092083,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,0.0024232633279483036,1.0,2007,24
10191-1,Star Justice,2008,397,893,822.0,119.0,8.0,0.004842615012106538,2.8766688914703584,1.6021719284567795,11.0,27.0,0.08150851581508516,0.0170316301703163,0.040145985401459854,0.0012165450121654502,0.009732360097323601,1.0,2008,25
10192-1,Space Skulls,2008,397,957,937.0,108.0,4.0,0.011603375527426161,2.673373138933386,1.5461777088823259,9.0,28.0,0.09284951974386339,0.010672358591248666,0.10032017075773746,0.0010672358591248667,0.004268943436499467,1.0,2008,25
10193-1,Medieval Market Village,2009,193,1619,1586.0,166.0,8.0,0.0215916101172116,2.5006454478096085,2.2727320245129916,32.0,36.0,0.01008827238335435,0.0025220680958385876,0.01008827238335435,0.0018915510718789407,0.005044136191677175,1.0,2009,26
10194-1,Emerald Night,2009,673,1091,1078.0,137.0,3.0,0.014625228519195612,2.6298444621924864,1.7882525940314677,19.0,33.0,0.09369202226345083,0.017625231910946195,0.021335807050092765,0.03153988868274583,0.0027829313543599257,1.0,2009,26
10195-1,Republic Dropship with AT-OT,2009,171,1758,1726.0,203.0,8.0,0.010888252148997135,2.886858464529663,2.0162755994457076,15.0,35.0,0.3482039397450753,0.006373117033603708,0.002317497103128621,0.006373117033603708,0.004634994206257242,1.0,2009,26
10196-1,Grand Carousel,2009,673,3261,3225.0,152.0,9.0,0.010736196319018405,2.785110624843595,2.2859315266575426,23.0,36.0,0.2303875968992248,0.005581395348837209,0.03441860465116279,0.005581395348837209,0.0027906976744186047,1.0,2009,26
10197-1,Fire Brigade,2009,155,2236,2220.0,186.0,4.0,0.014209591474245116,2.2944403931076733,2.057210795401844,21.0,34.0,0.014414414414414415,0.0013513513513513514,0.02837837837837838,0.0022522522522522522,0.0018018018018018018,1.0,2009,26
10198-1,Tantive IV,2009,171,1408,1387.0,147.0,5.0,0.011404133998574484,2.72503231884852,1.7400963051936664,14.0,26.0,0.14563806777217014,0.011535688536409516,0.01946647440519106,0.007209805335255948,0.003604902667627974,1.0,2009,26
10199-1,Winter Toy Shop,2009,227,815,782.0,144.0,7.0,0.03217821782178218,2.5274320139649267,2.48717897277633,23.0,37.0,0.049872122762148335,0.0076726342710997444,0.06010230179028133,0.010230179028132993,0.008951406649616368,1.0,2009,26
10200-1,Custom Car Garage,2008,397,894,878.0,120.0,4.0,0.021181716833890748,2.524256825122521,2.142705025358066,16.0,30.0,0.030751708428246014,0.0056947608200455585,0.04669703872437358,0.002277904328018223,0.004555808656036446,1.0,2008,25
1020-1,Basic Bricks,1985,516,86,86.0,7.0,0.0,0.0,-0.0,1.3386798936700803,4.0,1.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,1985,6
10205-1,Locomotive,2002,236,234,234.0,60.0,0.0,0.012658227848101266,2.41135214793043,0.6500071951756041,8.0,20.0,0.008547008547008548,0.008547008547008548,0.021367521367521368,0.004273504273504274,0.0,0.0,2002,19
102-1,4.5V Motor Set,1968,235,24,24.0,9.0,0.0,0.0,0.7621042220469585,1.4706181572039005,5.0,3.0,0.0,0.041666666666666664,0.0,0.5833333333333334,0.0,0.0,1967-1973,1
10210-1,Imperial Flagship,2010,153,1668,1623.0,169.0,9.0,0.009762050030506406,2.960245730480707,2.3344205590605815,26.0,37.0,0.1786814540973506,0.0061614294516327784,0.009858287122612447,0.015403573629081947,0.005545286506469501,1.0,2010,27
1021-1,Basic Vehicles,1985,516,93,93.0,13.0,0.0,0.0,0.3634830815785158,1.3951049365951282,5.0,2.0,0.0,0.11827956989247312,0.0,0.15053763440860216,0.0,0.0,1985,6
10211-1,Grand Emporium,2010,155,2186,2158.0,161.0,7.0,0.016408386508659983,2.465033262287343,2.339945774702227,27.0,37.0,0.012511584800741427,0.0009267840593141798,0.07970342910101946,0.003243744207599629,0.003243744207599629,1.0,2010,27
10212-1,Imperial Shuttle,2010,171,2503,2482.0,157.0,5.0,0.006007208650380457,2.5680156988201817,1.3874652082881096,17.0,30.0,0.37630942788074134,0.00201450443190975,0.01329572925060435,0.00201450443190975,0.00201450443190975,1.0,2010,27
10213-1,Shuttle Adventure,2010,673,1204,1190.0,176.0,3.0,0.015715467328370553,2.824539730663881,1.8883221467538196,18.0,32.0,0.14705882352941177,0.0058823529411764705,0.03613445378151261,0.0025210084033613447,0.0025210084033613447,1.0,2010,27
10214-1,Tower Bridge,2010,673,4295,4295.0,116.0,0.0,0.011734928670041417,2.2710749809369863,1.6747488272410704,16.0,23.0,0.02421420256111758,0.00046565774155995343,0.025844004656577414,0.00046565774155995343,0.0,0.0,2010,27
10215-1,Obi-Wan's Jedi Starfighter,2010,171,676,676.0,132.0,0.0,0.01744186046511628,2.4751515856611386,2.0156546264944155,17.0,24.0,0.05473372781065089,0.005917159763313609,0.0073964497041420114,0.008875739644970414,0.0,0.0,2010,27
10216-1,Winter Village Bakery,2010,227,687,659.0,120.0,7.0,0.02225519287833828,2.48545727342067,2.475982988221784,27.0,28.0,0.009104704097116844,0.006069802731411229,0.03945371775417299,0.0030349013657056147,0.010622154779969651,1.0,2010,27
10217-1,Diagon Alley,2011,246,2029,1981.0,197.0,12.0,0.020276953511374877,2.6174018010362383,2.474913172552673,29.0,34.0,0.03028773346794548,0.004038364462392731,0.04946996466431095,0.0035335689045936395,0.006057546693589096,1.0,2011,28
10218-1,Pet Shop,2011,155,2034,2018.0,195.0,4.0,0.03166986564299424,2.453954010174707,2.4592629601457947,33.0,38.0,0.015361744301288404,0.003964321110009911,0.03270564915758176,0.002973240832507433,0.0019821605550049554,1.0,2011,28
10219-1,Maersk Container Train,2011,673,1233,1218.0,158.0,3.0,0.030254777070063694,2.6735028867335857,1.6390707452550726,15.0,35.0,0.060755336617405585,0.004105090311986864,0.021346469622331693,0.011494252873563218,0.0024630541871921183,1.0,2011,28
10220-1,Volkswagen T1 Camper Van,2011,673,1332,1332.0,167.0,0.0,0.019867549668874173,2.4712179580522746,2.098534782042088,24.0,33.0,0.054804804804804805,0.0075075075075075074,0.02702702702702703,0.006756756756756757,0.0,0.0,2011,28
1022-1,Mini Basic Bricks,1985,516,30,30.0,8.0,0.0,0.0,0.24493002679463532,1.34791009821198,4.0,2.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,1985,6
10221-1,Super Star Destroyer,2011,171,3152,3128.0,137.0,5.0,0.00792895654931811,2.3044483867797125,1.6043754509866006,18.0,21.0,0.11508951406649616,0.0006393861892583121,0.00959079283887468,0.0019181585677749361,0.00159846547314578,1.0,2011,28
10222-1,Winter Village Post Office,2011,227,822,793.0,143.0,7.0,0.02219482120838471,2.6112308406111375,2.582666711567742,23.0,37.0,0.03026481715006305,0.012610340479192938,0.07061790668348046,0.005044136191677175,0.008827238335435058,1.0,2011,28
10223-1,Kingdoms Joust,2012,196,1575,1533.0,141.0,9.0,0.03158559696778269,2.5807428927157328,2.1789923339542843,27.0,29.0,0.018917155903457272,0.0091324200913242,0.015655577299412915,0.009784735812133072,0.005870841487279843,1.0,2012,29
10224-1,Town Hall,2012,155,2772,2739.0,175.0,8.0,0.01651705565529623,2.2582705895219264,2.1107194058037,22.0,33.0,0.011683096020445418,0.0036509675063891934,0.03468419131069733,0.002555677254472435,0.0029207740051113546,1.0,2012,29
10225-1,R2-D2,2012,171,2127,2123.0,161.0,1.0,0.023459061637534497,2.370148776466677,1.7965969669899902,20.0,30.0,0.16109279321714554,0.0004710315591144607,0.007536504945831371,0.0023551577955723034,0.0004710315591144607,1.0,2012,29
10226-1,Sopwith Camel,2012,673,879,879.0,137.0,0.0,0.018973214285714284,2.403698925931563,2.224039648689514,16.0,29.0,0.11035267349260523,0.0022753128555176336,0.0011376564277588168,0.0011376564277588168,0.0,0.0,2012,29
10227-1,B-wing Starfighter,2012,171,1487,1487.0,216.0,0.0,0.024278215223097113,2.7869687260564295,1.7218904694508566,17.0,35.0,0.1620712844653665,0.0020174848688634837,0.008742434431741762,0.0033624747814391394,0.0,0.0,2012,29
10228-1,Haunted House,2012,558,2064,2037.0,142.0,6.0,0.014036786060019362,2.3670432178654686,1.7884482363294325,22.0,35.0,0.0019636720667648502,0.007363770250368188,0.011291114383897889,0.007363770250368188,0.0029455081001472753,1.0,2012,29
10229-1,Winter Village Cottage,2012,227,1492,1460.0,167.0,8.0,0.02731512325116589,2.4467839710878843,2.584731711387587,28.0,35.0,0.015068493150684932,0.002054794520547945,0.036986301369863014,0.0013698630136986301,0.005479452054794521,1.0,2012,29
10230-1,Mini Modulars,2012,156,1356,1356.0,99.0,0.0,0.04169611307420495,2.108983542287855,2.4792904033916225,24.0,25.0,0.015486725663716814,0.0007374631268436578,0.07300884955752213,0.0007374631268436578,0.0,0.0,2012,29
10231-1,Shuttle Expedition,2011,673,1230,1216.0,178.0,3.0,0.013787510137875101,2.819278352344988,2.006539441523039,19.0,34.0,0.15049342105263158,0.004934210526315789,0.04523026315789474,0.0024671052631578946,0.0024671052631578946,1.0,2011,28
10232-1,Palace Cinema,2013,155,2194,2170.0,168.0,6.0,0.026469268730372364,2.459119592023399,2.401130899505499,23.0,36.0,0.020737327188940093,0.005990783410138249,0.047465437788018434,0.004147465437788019,0.0027649769585253456,1.0,2013,30
10233-1,Horizon Express,2013,673,1351,1327.0,150.0,6.0,0.020664206642066422,2.473899281580416,1.6402728310877868,16.0,34.0,0.027882441597588545,0.006028636021100226,0.027128862094951016,0.011303692539562924,0.00452147701582517,1.0,2013,30
10234-1,Sydney Opera House,2013,673,2989,2989.0,153.0,0.0,0.0073065426768515445,2.2608514580858317,1.9934725599554928,16.0,23.0,0.07393777183004349,0.0,0.09233857477417197,0.0013382402141184342,0.0,0.0,2013,30
10235-1,Winter Village Market,2013,228,1261,1223.0,143.0,9.0,0.03013481363996828,2.7347707486602664,2.736701798906216,33.0,34.0,0.07686017988552739,0.006541291905151268,0.07604251839738348,0.013900245298446443,0.007358953393295176,1.0,2013,30
10236-1,Ewok Village,2013,171,1990,1928.0,236.0,17.0,0.028225806451612902,2.9019393206843036,2.3166612702546474,29.0,44.0,0.06224066390041494,0.0025933609958506223,0.014522821576763486,0.008298755186721992,0.008817427385892116,1.0,2013,30
10237-1,The Tower of Orthanc,2013,566,2362,2338.0,244.0,5.0,0.027049521431543905,2.605301093310322,1.3306779694314672,27.0,42.0,0.03421727972626176,0.007698887938408896,0.00855431993156544,0.004704875962360992,0.00213857998289136,1.0,2013,30
10240-1,Red Five X-Wing Starfighter,2013,171,1558,1554.0,218.0,1.0,0.02631578947368421,2.8305714704231235,2.049315202512565,18.0,33.0,0.26898326898326896,0.002574002574002574,0.009009009009009009,0.0019305019305019305,0.0006435006435006435,1.0,2013,30
1024-1,Animals,1985,516,32,32.0,8.0,0.0,0.0,-0.0,1.6476940390246815,7.0,1.0,0.0,0.0,0.0,0.3125,0.0,0.0,1985,6
10241-1,Maersk Line Triple-E,2014,673,1518,1518.0,131.0,0.0,0.014925373134328358,2.269902605119796,2.1667265139053207,20.0,28.0,0.021739130434782608,0.0013175230566534915,0.024374176548089592,0.0032938076416337285,0.0,0.0,2014,31
10242-1,MINI Cooper,2014,673,1077,1077.0,131.0,0.0,0.05193661971830986,2.4680187191621212,2.297119448100973,23.0,29.0,0.09842154131847725,0.019498607242339833,0.035283194057567316,0.015784586815227482,0.0,0.0,2014,31
10243-1,Parisian Restaurant,2014,155,2470,2450.0,218.0,5.0,0.03543307086614173,2.6228047079893106,2.424113610119655,32.0,38.0,0.015918367346938776,0.003673469387755102,0.026938775510204082,0.0012244897959183673,0.0020408163265306124,1.0,2014,31
10244-1,Fairground Mixer,2014,673,1745,1697.0,252.0,12.0,0.03139269406392694,2.9998830033088453,2.3601808617944524,28.0,38.0,0.17678255745433116,0.0041249263406010605,0.06305244549204478,0.0005892751915144372,0.007071302298173247,1.0,2014,31
10245-1,Santa's Workshop,2014,228,884,858.0,165.0,6.0,0.056105610561056105,2.719454006300744,2.76645936161262,35.0,33.0,0.004662004662004662,0.022144522144522144,0.03613053613053613,0.013986013986013986,0.006993006993006993,1.0,2014,31
10246-1,Detective's Office,2015,155,2262,2238.0,231.0,6.0,0.030329289428076257,2.4859569127060346,2.5118536669383635,32.0,38.0,0.0388739946380697,0.012064343163538873,0.03485254691689008,0.008936550491510277,0.002680965147453083,1.0,2015,32
10247-1,Ferris Wheel,2015,673,2464,2424.0,191.0,10.0,0.015034538805363673,2.744473513181432,2.3413661919676065,27.0,35.0,0.304042904290429,0.0016501650165016502,0.02599009900990099,0.0008250825082508251,0.004125412541254125,1.0,2015,32
10248-1,Ferrari F40,2015,673,1158,1158.0,171.0,0.0,0.02689075630252101,2.4968424384538235,1.776404264876607,17.0,29.0,0.1303972366148532,0.0051813471502590676,0.025043177892918825,0.0069084628670120895,0.0,0.0,2015,32
10249-1,Winter Toy Shop,2015,228,898,863.0,159.0,8.0,0.04640883977900553,2.516408661419631,2.5646637614532675,27.0,41.0,0.03360370799536501,0.009269988412514484,0.08458864426419467,0.011587485515643106,0.009269988412514484,1.0,2015,32
10250-1,Year Of The Snake,2013,779,243,243.0,60.0,0.0,0.028,2.10864353163223,1.858691769279898,10.0,14.0,0.03292181069958848,0.00411522633744856,0.01646090534979424,0.00411522633744856,0.0,0.0,2013,30
1025-1,Figures and Furniture,1985,516,35,35.0,19.0,0.0,0.0,0.4581441790615257,1.2707729515611013,6.0,2.0,0.0,0.34285714285714286,0.0,0.6285714285714286,0.0,0.0,1985,6
10251-1,Brick Bank,2016,155,2384,2364.0,233.0,5.0,0.030352748154224774,2.4992215941043847,2.3290736968068333,39.0,42.0,0.015228426395939087,0.012690355329949238,0.06598984771573604,0.00676818950930626,0.0021150592216582064,1.0,2016,33
10252-1,Volkswagen Beetle,2016,673,1167,1167.0,158.0,0.0,0.04265791632485644,2.5046905876450776,2.022646437742702,18.0,32.0,0.0728363324764353,0.004284490145672665,0.02056555269922879,0.004284490145672665,0.0,0.0,2016,33
10253-1,Big Ben,2016,673,4167,4167.0,140.0,0.0,0.022060549166862238,2.1827801667018205,1.7928849219287208,18.0,28.0,0.011039116870650349,0.0011999040076793857,0.13942884569234462,0.0009599232061435085,0.0,0.0,2016,33
10254-1,Winter Holiday Train,2016,228,735,714.0,176.0,5.0,0.0703125,2.8907579884352215,2.5349951299858633,28.0,33.0,0.06722689075630252,0.0028011204481792717,0.0896358543417367,0.03361344537815126,0.0070028011204481795,1.0,2016,33
10255-1,Assembly Square,2017,155,4002,3966.0,304.0,9.0,0.03386114494518879,2.576626573624774,2.5239747756903137,43.0,39.0,0.013363590519415028,0.0070600100857286935,0.03580433686333838,0.004034291477559254,0.0022692889561270802,1.0,2017,34
10256-1,Taj Mahal,2017,673,5923,5923.0,121.0,0.0,0.0035329744279946162,2.2772443687285815,1.4418327710926429,14.0,24.0,0.027519837919972985,0.0,0.06820867803477967,0.0,0.0,0.0,2017,34
10257-1,Carousel,2017,673,2670,2642.0,257.0,7.0,0.01711309523809524,2.894048096327838,2.5191469718072916,27.0,39.0,0.12301286903860711,0.010219530658591975,0.03785011355034065,0.00870552611657835,0.0026495079485238456,1.0,2017,34
10258-1,London Bus,2017,673,1686,1686.0,157.0,0.0,0.02033701336432307,2.342022195801429,1.7106874299439805,20.0,30.0,0.01601423487544484,0.0029655990510083037,0.05041518386714116,0.0011862396204033216,0.0,0.0,2017,34
10259-1,Winter Village Station,2017,228,902,881.0,176.0,5.0,0.04030501089324619,2.7228751735578367,2.3771465482803,26.0,30.0,0.039727582292849034,0.012485811577752554,0.029511918274687854,0.0056753688989784334,0.0056753688989784334,1.0,2017,34
10260-1,Downtown Diner,2018,155,2480,2456.0,247.0,6.0,0.03230890464933018,2.4533986465015953,2.343171911643777,29.0,34.0,0.016286644951140065,0.007328990228013029,0.048859934853420196,0.0028501628664495114,0.0024429967426710096,1.0,2018,35
10261-1,Roller Coaster,2018,673,4124,4080.0,316.0,11.0,0.015918958031837915,2.6895075577154555,2.1755583949198716,32.0,44.0,0.1497549019607843,0.003431372549019608,0.012745098039215686,0.00784313725490196,0.002696078431372549,1.0,2018,35
10262-1,James Bond Aston Martin DB5,2018,673,1297,1297.0,208.0,0.0,0.03208955223880597,2.7810939162481567,1.790651314933939,18.0,36.0,0.20508866615265997,0.010023130300693909,0.02158828064764842,0.01079414032382421,0.0,0.0,2018,35
10263-1,Winter Village Fire Station,2018,228,1166,1134.0,186.0,8.0,0.03489361702127659,2.553517851949723,2.468957740149112,29.0,33.0,0.0008818342151675485,0.0026455026455026454,0.0564373897707231,0.004409171075837742,0.007054673721340388,1.0,2018,35
10264-1,Corner Garage,2019,155,2569,2545.0,291.0,6.0,0.03010670731707317,2.7081205233667425,2.3967507922956877,32.0,43.0,0.05029469548133595,0.007465618860510805,0.03654223968565815,0.007465618860510805,0.002357563850687623,1.0,2019,36
10265-1,Ford Mustang,2019,673,1471,1471.0,254.0,0.0,0.023240371845949535,2.7214995446959214,2.053802691726373,19.0,36.0,0.15227736233854522,0.022433718558803536,0.012236573759347382,0.027192386131883073,0.0,0.0,2019,36
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,1077.0,153.0,2.0,0.01643835616438356,2.59035408830718,1.712573977476559,16.0,29.0,0.12534818941504178,0.002785515320334262,0.0009285051067780873,0.0018570102135561746,0.0018570102135561746,1.0,2019,36
